DATE,Total Voice Traffic in Erlang 2G,Total Voice Traffic in Erlang 3G,Volte Traffic,Total DATA Traffic in GB 2G,Total DATA Traffic in GB 3G,Total DATA Traffic in GB 4G,Voice Erlang per node 2G,Voice Erlang per node 3G,Voice Erlang per node 4G,Data Traffic per Node in (GB) 2G,Data Traffic per Node in (GB) 3G,Data Traffic per Node in (GB) 4G,VLR Unique Count,Data VLR Count 2G,Data VLR Count 3G,Data VLR Count 4G,Busy Hour voice Traffic 2G,Busy Hour voice Traffic per node 3G,Busy Hour voice Traffic per node 2G,Busy Hour voice Traffic 3G,Total Voice Traffic(Erlang),Total Data Volume in (TB) ,3G Data Throughput(in Gbps),4G Data Throughput(in Gbps)
29-11-2023,"53,046","39,547",369.31,295,33469.5,2723.72,43.27,35.25,1.97,0.2,29.8,18.2,938878,47908,98787,7409,4790,3259,3.9,3.1,92593,35.6,3.1,0.25
30-11-2023,"54,604","40,529",399.6,307,34010.8,2965.96,44.54,36.12,2.05,0.3,30.3,19.8,946394,49558,98596,7431,5087,3389,4.1,3.2,95133,36.4,3.15,0.27
01-12-2023,"53,063","39,287",411.4,312,34486.4,3264.9,43.28,35.02,2.08,0.3,30.7,21.8,603399,49617,98370,7948,4881,3260,4,3.1,92350,37.2,3.19,0.3
02-12-2023,"54,461","39,592",401.7,313,35118.3,3594.4,44.42,35.29,2.09,0.3,31.3,24,634847,50028,98364,8685,5153,3326,4.2,3.1,94053,38.1,3.25,0.33
03-12-2023,"51,957","35,007",356.8,317,35715.2,3663.9,42.38,31.2,2.11,0.3,31.8,24.4,648142,49043,96334,8206,4963,3017,4,2.8,86964,38.8,3.31,0.34
04-12-2023,"55,284","40,225",409.2,305,33781.4,3561.9,45.09,35.85,2.03,0.2,30.1,23.7,667992,49689,97866,8671,5092,3342,4.1,3.2,95509,36.8,3.13,0.33
05-12-2023,"56,740","40,075",384.58,321,33149,3330.8,46.28,35.72,2.14,0.3,29.5,22.2,686339,49818,97581,8485,5218,3339,4.2,3.2,96815,35.9,3.07,0.31
06-12-2023,"59,823","37,870",346.15,360,30487,3307.5,48.8,33.75,2.4,0.3,27.2,22,701844,51287,93796,8338,5250,3102,4.3,2.9,97693,33.4,2.82,0.31
07-12-2023,"60,675","37,202",361.36,383,29711.3,3756.2,49.49,33.16,2.55,0.3,26.5,25,718483,51616,91495,8264,5162,3039,4.2,2.9,97877,33.1,2.75,0.35
08-12-2023,"52,797","37,499",379.3,360,28019.9,3571.8,43.06,33.42,2.4,0.3,25,23.8,727162,50379,95152,8653,4918,3121,4,2.9,90296,31.2,2.59,0.33
09-12-2023,"51,723","36,771",307.48,346,27267.2,2825.6,42.19,32.77,2.31,0.3,24.3,18.8,744276,52487,96596,8641,4683,3013,3.8,2.8,88494,29.7,2.52,0.26
10-12-2023,"49,882","33,957",354.45,329,27992.8,3272.3,40.69,30.26,2.19,0.3,24.9,21.8,757899,49707,94684,8488,4808,2952,3.9,2.8,83839,30.9,2.59,0.3
11-12-2023,"53,110","38,920",327.86,312,26995.7,2327.3,43.32,34.69,2.08,0.3,24.1,15.5,768840,49341,96621,8726,4952,3203,4,3,92030,28.9,2.5,0.22
12-12-2023,"53,065","38,836",418.26,327,32690.4,3490.5,43.28,34.61,2.18,0.3,29.1,23.3,779496,49711,97014,8925,4970,3176,4,3,91901,35.7,3.03,0.32
13-12-2023,"53,078","38,680",411.05,317,32498.9,3474.9,43.29,34.47,2.11,0.3,29,23.2,789740,49863,96735,8879,4966,3202,4,3,91758,35.4,3.01,0.32
14-12-2023,"53,213","38,549",412.3,324,32922.8,3482.4,43.4,34.36,2.16,0.3,29.3,23.2,800486,50873,96320,8931,4987,3249,4,3.1,91762,35.9,3.05,0.32
15-12-2023,"51,699","38,079",406.27,333,33234.4,3400.5,42.17,33.94,2.22,0.3,29.6,22.7,810832,49895,96447,8718,4857,3201,3.9,3,89778,36.1,3.08,0.31
16-12-2023,"51,394","37,612",419.13,320,33675.7,3326.8,41.92,33.52,2.13,0.3,30,22.2,821133,49970,96771,8709,4915,3107,4,2.9,89006,36.4,3.12,0.31
17-12-2023,"49,244","34,239",408.84,308,33841.3,3699.2,40.17,30.52,2.05,0.3,30.2,24.7,826351,49131,95522,8781,4905,3037,4,2.9,83483,37,3.13,0.34
18-12-2023,"52,650","38,603",407,311,32616,3506.6,42.94,34.41,2.07,0.3,29.1,23.4,834965,49717,98025,8773,4948,3239,4,3.1,91253,35.6,3.02,0.32
19-12-2023,"49,479","36,263",398.6,313,32508.2,3339.4,40.36,32.32,2.09,0.3,29,22.3,844871,50110,97688,8843,4992,3133,4.1,3,85742,35.3,3.01,0.31
20-12-2023,"48,867","35,660",407.8,306,30844,3150.9,39.86,31.78,2.04,0.2,27.5,21,852449,50110,97231,8735,4368,2828,3.5,2.7,84527,33.5,2.86,0.29
21-12-2023,"50,120","36,787",399.4,297,31248.1,3393.5,40.88,32.79,1.98,0.2,27.9,22.6,861337,50176,98134,8757,5020,3177,4.1,3,86907,34.1,2.89,0.31
22-12-2023,"51,907","37,717",372.5,306,33646.4,3485.2,42.34,33.62,2.04,0.2,30,23.2,869682,49437,96419,8764,4979,3171,4,3,89624,36.6,3.12,0.32
23-12-2023,"52,154","36,540",371.6,311,34373.6,3111.2,42.54,32.57,2.07,0.3,30.6,20.7,879295,48727,96181,8975,4942,3041,4,2.9,88694,36.9,3.18,0.29
24-12-2023,"49,135","32,765",358.6,296,31907,3260.6,40.08,29.2,1.97,0.2,28.4,21.7,885627,48505,96049,8663,4709,2843,3.8,2.7,81900,34.6,2.95,0.3
25-12-2023,"50,427","34,756",336.4,314,34301.4,3592.3,41.13,30.98,2.09,0.3,30.6,23.9,891233,48348,95836,8638,4800,2957,3.9,2.8,85183,37.3,3.18,0.33
26-12-2023,"52,401","37,111",379.7,318,34223.7,3737.7,42.74,33.08,2.12,0.3,30.5,24.9,898553,48898,95658,8755,4919,3113,4,2.9,89512,37.4,3.17,0.35
27-12-2023,"50,309","37,195",352.8,317,34567.8,3059.9,41.04,33.15,2.11,0.3,30.8,20.4,909217,48929,95180,8901,4580,3128,3.7,3,87504,37.1,3.2,0.28
28-12-2023,"53,190","39,646",306,340,35237.1,2823.4,43.38,35.34,2.27,0.3,31.4,18.8,916534,50142,95938,8849,4784,3249,3.9,3.1,92836,37.5,3.26,0.26
29-12-2023,"50,945","35,828",417.1,321,34166.2,3579.9,41.55,31.93,2.14,0.3,30.5,23.9,924631,48926,95015,8725,4769,3035,3.9,2.9,86773,37.2,3.16,0.33
30-12-2023,"50,812","36,072",388.1,316,34232,3713.8,41.45,32.15,2.11,0.3,30.5,24.8,934007,49032,95253,8826,4653,2950,3.8,2.8,86884,37.4,3.17,0.34
31-12-2023,"48,716","32,604",365.1,317,34341,3743,39.74,29.06,2.11,0.3,30.6,25,942719,47659,94925,8649,4553,2736,3.7,2.6,81320,37.5,3.18,0.35
01-01-2024,"65,500","47,738",365.1,335,34971.3,3596.8,53.43,42.55,2.23,0.3,31.2,24,598335,46479,96645,8290,5414,3704,4.4,3.5,113238,38,3.24,0.33
02-01-2024,"51,682","37,823",393.1,309,34564.8,3640.3,42.15,33.71,2.06,0.3,30.8,24.3,624660,46554,97334,8813,4672,3152,3.8,3,89505,37.6,3.2,0.34
03-01-2024,"51,362","37,703",399.8,310,34474,3706.2,41.89,33.6,2.07,0.3,30.7,24.7,646125,46725,98532,8757,4638,3076,3.8,2.9,89065,37.6,3.19,0.34
04-01-2024,"52,444","38,395",407.7,308,34433.6,3637,42.78,34.22,2.05,0.3,30.7,24.2,665678,48289,97964,8905,4892,3187,4,3,90839,37.5,3.19,0.34
05-01-2024,"52,387","37,475",394.4,309,34500.2,3602.1,42.73,33.4,2.06,0.3,30.7,24,682962,47022,98389,8725,5017,3158,4.1,3,89862,37.5,3.19,0.33
06-01-2024,"54,475","37,966",366.97,318,35810.1,3685.82,44.43,33.84,2.12,0.3,31.9,24.6,699639,47430,98105,8684,5114,3176,4.2,3,92441,38.9,3.32,0.34
07-01-2024,"51,525","34,090",227.02,255,30371.4,3310.9,42.03,30.38,1.7,0.2,27.1,22.1,710294,43166,98091,8694,4980,3097,4,2.9,85615,33.1,2.81,0.31
08-01-2024,"54,919","39,464",389.8,304,33733.7,3417.7,44.8,35.17,2.03,0.2,30.1,22.8,718894,45997,98679,8642,5146,3379,4.2,3.2,94383,36.6,3.12,0.32
09-01-2024,"53,879","39,620",349.89,300,34048,3313.6,43.95,35.31,2,0.2,30.3,22.1,731135,46871,98484,8564,5024,3317,4.1,3.1,93499,36.8,3.15,0.31
10-01-2024,"53,383","39,651",336.39,298,33703.7,3279.5,43.54,35.34,1.99,0.2,30,21.9,742336,44339,99137,8263,4913,3247,4,3.1,93034,36.4,3.12,0.3
11-01-2024,"52,662","39,483",398.8,299,34503.7,3317.6,42.95,35.19,1.99,0.2,30.8,22.1,753876,45648,98669,8415,4915,3243,4,3.1,92145,37.2,3.19,0.31
12-01-2024,"49,268","38,647",381.9,286,33979.3,3165.8,40.19,34.44,1.91,0.2,30.3,21.1,764586,45972,98607,8551,4291,3265,3.5,3.1,87915,36.6,3.15,0.29
13-01-2024,"50,834","37,649",385.99,292,34223.3,3465.1,41.46,33.56,1.95,0.2,30.5,23.1,774652,45626,98669,8667,4699,3021,3.8,2.9,88483,37.1,3.17,0.32
14-01-2024,"47,649","33,667",369.91,282,34601.6,3571.1,38.87,30.01,1.88,0.2,30.8,23.8,780976,44423,95832,8381,4536,2860,3.7,2.7,81316,37.6,3.2,0.33
15-01-2024,"49,821","36,976",332.04,294,34511.8,3603.9,40.64,32.96,1.96,0.2,30.8,24,788914,44563,97246,8466,4705,3080,3.8,2.9,86797,37.5,3.2,0.33
16-01-2024,"51,542","38,882",344.98,292,33341,3392,42.04,34.65,1.95,0.2,29.7,22.6,797533,45363,97372,8886,4734,3236,3.8,3.1,90424,36.2,3.09,0.31
17-01-2024,"52,573","38,883",372.31,305,34752.2,3625.5,42.88,34.66,2.03,0.2,31,24.2,806615,45885,97517,8711,4873,3129,4,3,91456,37.8,3.22,0.34
18-01-2024,"55,806","39,451",362.75,322,35524.4,3152.8,45.52,35.16,2.15,0.3,31.7,21,815224,45359,96138,8867,4976,3236,4,3.1,95257,38.1,3.29,0.29
19-01-2024,"50,863","38,271",350.14,313,33616.8,2870.5,41.49,34.11,2.09,0.3,30,19.1,823463,45029,97300,8114,4868,3249,4,3.1,89134,35.9,3.11,0.27
20-01-2024,"52,711","38,467",414.99,320,31406.3,3651.2,42.99,34.28,2.13,0.3,28,24.3,831625,45771,96466,8799,4904,3176,4,3,91178,34.5,2.91,0.34
21-01-2024,"49,622","34,983",348.45,295,32907.1,3559.3,40.47,31.18,1.97,0.2,29.3,23.7,837478,44336,96442,8490,4782,3060,3.9,2.9,84605,35.9,3.05,0.33
22-01-2024,"45,175","32,195",372.85,302,33855,3750.3,36.85,28.69,2.01,0.2,30.2,25,844150,43112,97029,8616,4122,2583,3.3,2.4,77370,37,3.13,0.35
23-01-2024,"51,962","39,465",367.1,309,35250.2,3357.9,42.38,35.17,2.06,0.3,31.4,22.4,851221,45272,97636,8612,4955,3303,4,3.1,91427,38,3.26,0.31
24-01-2024,"52,364","39,565",383.7,304,35287.2,3255.1,42.71,35.26,2.03,0.2,31.5,21.7,858073,43378,97551,8251,5030,3337,4.1,3.1,91929,37.9,3.27,0.3
25-01-2024,"52,901","40,481",437.5,297,32334.6,3543.2,43.15,36.08,1.98,0.2,28.8,23.6,864878,45282,98227,8805,4916,3294,4,3.1,93382,35.3,2.99,0.33
26-01-2024,"47,920","33,263",422.5,304,32217.4,3840.9,39.09,29.65,2.03,0.2,28.7,25.6,873556,45320,96946,8729,4921,3111,4,2.9,81183,35.5,2.98,0.36
27-01-2024,"52,463","39,274",422.5,303,35449.2,3840.9,42.79,35,2.02,0.2,31.6,25.6,882331,44613,98137,8557,4967,3262,4,3.1,91737,38.7,3.28,0.36
28-01-2024,"50,530","36,116",422.5,287,35720.8,3840.9,41.22,32.19,1.91,0.2,31.8,25.6,888576,44871,97550,8675,5002,3228,4.1,3,86646,38.9,3.31,0.36
29-01-2024,"54,571","41,730",452.4,294,34066.3,3600.8,44.51,37.19,1.96,0.2,30.4,24,895029,44871,97550,8675,5002,3441,4.1,3.2,96301,37.1,3.15,0.33
30-01-2024,"54,802","41,816",437.4,295,34627.3,3586.2,44.7,37.27,1.97,0.2,30.9,23.9,904776,44725,99095,8961,5139,3530,4.2,3.3,96618,37.6,3.21,0.33
31-01-2024,"54,750","41,532",433.8,298,35279.3,3618.3,44.66,37.02,1.99,0.2,31.4,24.1,911990,45333,98073,8888,5173,3441,4.2,3.2,96282,38.3,3.27,0.34
01-02-2024,"58,304","41,221",464.2,322,36978.5,3799,47.56,36.74,2.15,0.3,33,25.3,595406,46580,96609,8689,5287,3401,4.3,3.2,99525,40.1,3.42,0.35
02-02-2024,"54,188","40,035",447,310,35342.7,3819.3,44.2,35.68,2.07,0.3,31.5,25.5,624218,44931,98496,9007,5134,3423,4.2,3.2,94223,38.5,3.27,0.35
03-02-2024,"53,562","40,183",421.8,301,35335.1,3585.5,43.69,35.81,2.01,0.2,31.5,23.9,645772,44470,98640,8739,5069,3367,4.1,3.2,93745,38.3,3.27,0.33
04-02-2024,"52,342","36,701",409.1,295,35593.8,3748.5,42.69,32.71,1.97,0.2,31.7,25,665157,43136,98231,8652,5099,3294,4.1,3.1,89043,38.7,3.3,0.35
05-02-2024,"56,049","41,452",452,308,35072.4,3721,45.72,36.94,2.05,0.3,31.3,24.8,733244,46000,98349,9023,5291,3528,4.3,3.3,97501,38.2,3.25,0.34
06-02-2024,"56,066","42,208",464.3,317,35198.1,3796,45.73,37.62,2.11,0.3,31.4,25.3,748049,46617,97889,9033,5220,3481,4.2,3.3,98274,38.4,3.26,0.35
07-02-2024,"54,820","41,931",460.8,310,34586,3704.5,44.71,37.37,2.07,0.3,30.8,24.7,761032,46623,98647,8965,5137,3538,4.2,3.3,96751,37.7,3.2,0.34
08-02-2024,"54,658","41,652",446.2,313,34853.9,3594.6,44.58,37.12,2.09,0.3,31.1,24,773185,46299,98823,8933,5098,3496,4.1,3.3,96310,37.9,3.23,0.33
09-02-2024,"53,195","40,675",411.8,298,33053.9,3333.5,43.39,36.25,1.99,0.2,29.5,22.2,784237,44259,102477,8908,5004,3324,4.1,3.1,93870,35.8,3.06,0.31
10-02-2024,"53,377","39,824",457.4,309,34926.1,3653.7,43.54,35.49,2.06,0.3,31.1,24.4,795964,45574,98546,8821,4935,3333,4,3.1,93201,38,3.23,0.34
11-02-2024,"50,716","36,109",431.3,300,35626.4,3748.2,41.37,32.18,2,0.2,31.8,25,803742,45022,97613,8433,4955,3248,4,3.1,86825,38.7,3.3,0.35
12-02-2024,"54,750","41,039",454.5,307,34686.9,3697.6,44.66,36.58,2.05,0.3,30.9,24.7,812255,45525,98416,8871,5184,3414,4.2,3.2,95789,37.8,3.21,0.34
13-02-2024,"56,555","40,354",427,336,34786.7,3831.4,46.13,35.97,2.24,0.3,31,25.5,825502,46618,96605,8832,5069,3286,4.1,3.1,96909,38,3.22,0.35
14-02-2024,"50,530","36,258",365.8,336,35339.6,3621,41.22,32.32,2.24,0.3,31.5,24.1,834264,46115,97222,8372,4642,2965,3.8,2.8,86788,38.4,3.27,0.34
15-02-2024,"54,752","39,335",391.2,329,35427.7,3776.6,44.66,35.06,2.19,0.3,31.6,25.2,842568,44990,96929,8589,4950,3231,4,3,94087,38.6,3.28,0.35
16-02-2024,"52,989","38,363",417.55,324,34224,3333.5,43.22,34.19,2.16,0.3,30.5,22.2,851152,46248,97461,8649,4698,3059,3.8,2.9,91352,37,3.17,0.31
17-02-2024,"53,323","39,050",434.09,318,34945.5,3800.34,43.49,34.8,2.12,0.3,31.1,25.3,860242,46748,97610,8900,4832,3141,3.9,3,92373,38.1,3.24,0.35
18-02-2024,"50,960","35,692",423.35,310,35307.9,3865.83,41.57,31.81,2.07,0.3,31.5,25.8,866543,45469,96477,8741,4801,3147,3.9,3,86652,38.6,3.27,0.36
19-02-2024,"54,829","40,899",431.92,302,34283.7,3699.76,44.72,36.45,2.01,0.2,30.6,24.7,874488,46150,98252,8863,5115,3416,4.2,3.2,95728,37.4,3.17,0.34
20-02-2024,"54,708","40,278",449.9,306,33978.3,3661.14,44.62,35.9,2.04,0.2,30.3,24.4,883565,47016,98046,8895,5079,3399,4.1,3.2,94986,37.1,3.15,0.34
21-02-2024,"54,550","39,587",476.8,309,33892.4,3737.33,44.49,35.28,2.06,0.3,30.2,24.9,892129,48136,97800,8953,5080,3356,4.1,3.2,94137,37,3.14,0.35
22-02-2024,"54,708","39,761",423.3,318,34636.5,3695.85,44.62,35.44,2.12,0.3,30.9,24.6,900325,48024,97167,8961,5257,3421,4.3,3.2,94469,37.7,3.21,0.34
23-02-2024,"53,216","39,560",434.7,308,34811.7,3710.43,43.41,35.26,2.05,0.3,31,24.7,908921,46392,97753,8870,4937,3328,4,3.1,92776,37.9,3.22,0.34
24-02-2024,"51,610","38,255",389.69,313,35914.4,3432.26,42.1,34.1,2.09,0.3,32,22.9,917912,47227,97251,8516,4824,3195,3.9,3,89865,38.7,3.33,0.32
25-02-2024,"50,682","35,285",428.6,299,35474.8,3850.5,41.34,31.45,1.99,0.2,31.6,25.7,923743,45865,96598,8858,4816,3199,3.9,3,85967,38.7,3.28,0.36
26-02-2024,"53,904","39,775",430.6,303,34865,3687.89,43.97,35.45,2.02,0.2,31.1,24.6,930341,45506,98785,9006,5017,3357,4.1,3.2,93679,37.9,3.23,0.34
27-02-2024,"53,073","39,546",441.62,322,35212.4,3550.06,43.29,35.25,2.15,0.3,31.4,23.7,938018,46203,96955,8783,4879,3188,4,3,92619,38.2,3.26,0.33
28-02-2024,"54,082","40,440",451.3,319,34452.4,3569.96,44.11,36.04,2.13,0.3,30.7,23.8,946685,45057,97698,8960,4897,3367,4,3.2,94522,37.4,3.19,0.33
29-02-2024,"55,308","41,034",466.5,315,34974.4,3741.55,45.11,36.57,2.1,0.3,31.2,24.9,953772,43722,98135,8977,5034,3422,4.1,3.2,96342,38.1,3.24,0.35
01-03-2024,"54,187","39,872",469.5,311,35004.7,3798.25,44.2,35.54,2.07,0.3,31.2,25.3,587001,44182,97392,8976,4964,3389,4,3.2,94059,38.2,3.24,0.35
02-03-2024,"54,147","39,953",430.9,310,34971.1,3720.5,44.17,35.61,2.07,0.3,31.2,24.8,619625,43658,97774,8957,4948,3310,4,3.1,94100,38.1,3.24,0.34
03-03-2024,"53,503","36,363",403.6,301,36361.4,3964.25,43.64,32.41,2.01,0.2,32.4,26.4,636227,43482,96440,8875,5140,3199,4.2,3,89866,39.7,3.37,0.37
04-03-2024,"55,393","40,034",449.8,318,34232,3660.99,45.18,35.68,2.12,0.3,30.5,24.4,651886,44802,96219,8990,5028,3272,4.1,3.1,95427,37.3,3.17,0.34
05-03-2024,"55,679","40,761",473.4,316,34325.4,3598.32,45.42,36.33,2.11,0.3,30.6,24,671862,43340,96655,9203,4965,3345,4,3.2,96440,37.3,3.18,0.33
06-03-2024,"54,331","40,570",440.4,299,34452.8,3080.95,44.32,36.16,1.99,0.2,30.7,20.5,689081,42808,97195,8714,4881,3298,4,3.1,94901,36.9,3.19,0.29
07-03-2024,"54,228","40,634",403.3,309,34748.5,2751.45,44.23,36.22,2.06,0.3,31,18.3,703910,42544,98677,7327,4824,3341,3.9,3.2,94862,36.9,3.22,0.25
08-03-2024,"49,689","35,770",394.8,309,35758,3407.18,40.53,31.88,2.06,0.3,31.9,22.7,718109,42544,98677,7327,4559,2975,3.7,2.8,85459,38.5,3.31,0.32
09-03-2024,"53,780","38,863",420.5,294,35343.4,3702.93,43.87,34.64,1.96,0.2,31.5,24.7,731737,42544,98677,7327,4674,3212,3.8,3,92643,38.4,3.27,0.34
10-03-2024,"52,571","36,675",454.4,274,35377.8,3765.94,42.88,32.69,1.83,0.2,31.5,25.1,742927,42544,98677,7327,4926,3233,4,3.1,89246,38.5,3.28,0.35
11-03-2024,"55,331","41,540",462.6,280,34161.3,3609.73,45.13,37.02,1.87,0.2,30.4,24.1,751869,38701,98830,9031,4933,3468,4,3.3,96871,37.2,3.16,0.33
12-03-2024,"55,145","41,127",456.5,288,34741.8,3643.48,44.98,36.66,1.92,0.2,31,24.3,762293,38786,99044,8906,5100,3548,4.1,3.3,96272,37.8,3.22,0.34
13-03-2024,"54,353","41,091",408.9,293,34812.1,3702.29,44.33,36.62,1.95,0.2,31,24.7,773043,40210,99028,8961,5113,3567,4.2,3.4,95444,37.9,3.22,0.34
14-03-2024,"55,777","41,909",437.5,299,35305.4,3831.35,45.5,37.35,1.99,0.2,31.5,25.5,785708,42658,99490,9058,5087,3585,4.1,3.4,97686,38.5,3.27,0.35
15-03-2024,"54,073","41,266",438.2,297,34773.5,3677.25,44.11,36.78,1.98,0.2,31,24.5,799375,42658,99490,9058,4876,3565,4,3.4,95339,37.8,3.22,0.34
16-03-2024,"54,389","40,351",414.3,307,35333.1,3670.38,44.36,35.96,2.05,0.3,31.5,24.5,808457,42658,99490,9058,5220,3415,4.2,3.2,94740,38.4,3.27,0.34
17-03-2024,"51,627","36,348",413.3,285,35048.1,3645,42.11,32.4,1.9,0.2,31.2,24.3,815367,42658,99490,9058,4935,3244,4,3.1,87975,38.1,3.25,0.34
18-03-2024,"54,796","40,412",426,295,34914.5,3567.56,44.69,36.02,1.97,0.2,31.1,23.8,822920,43205,98121,8924,5198,3348,4.2,3.2,95208,37.9,3.23,0.33
19-03-2024,"54,620","40,542",453,319,34378.9,3595.29,44.55,36.13,2.13,0.3,30.6,24,832109,42145,96898,8909,5127,3413,4.2,3.2,95162,37.4,3.18,0.33
20-03-2024,"54,497","39,580",386,308,34033.1,3461.6,44.45,35.28,2.05,0.3,30.3,23.1,841297,42940,97535,8856,4947,3201,4,3,94077,36.9,3.15,0.32
21-03-2024,"54,738","40,564",463.5,309,34320.5,3607.29,44.65,36.15,2.06,0.3,30.6,24,850214,41180,98735,8998,5091,3427,4.1,3.2,95302,37.3,3.18,0.33
22-03-2024,"52,654","39,138",424.4,310,34580.9,3695.21,42.95,34.88,2.07,0.3,30.8,24.6,859049,42028,99474,9244,4810,3248,3.9,3.1,91792,37.7,3.2,0.34
23-03-2024,"52,202","37,764",414.3,309,34675.9,3766.17,42.58,33.66,2.06,0.3,30.9,25.1,869769,43392,98946,9274,4640,3070,3.8,2.9,89966,37.8,3.21,0.35
24-03-2024,"48,926","33,578",413.3,284,34753.9,3798.88,39.91,29.93,1.89,0.2,31,25.3,875524,42060,98317,9169,4420,2905,3.6,2.7,82504,37.9,3.22,0.35
25-03-2024,"46,092","30,967",356.3,282,35672.6,3923.79,37.6,27.6,1.88,0.2,31.8,26.2,880231,39035,95513,8699,4160,2558,3.4,2.4,77059,38.9,3.3,0.36
26-03-2024,"45,861","31,927",354.3,291,35786.5,3762.56,37.41,28.46,1.94,0.2,31.9,25.1,887190,39817,96470,8547,4028,2646,3.3,2.5,77788,38.9,3.31,0.35
27-03-2024,"50,131","36,836",415.1,303,35308,3886.29,40.89,32.83,2.02,0.2,31.5,25.9,892946,41785,98039,9262,4492,3093,3.6,2.9,86967,38.6,3.27,0.36
28-03-2024,"51,865","38,826",405.6,299,34336.3,3920.47,42.3,34.6,1.99,0.2,30.6,26.1,900975,41662,98342,9184,4731,3254,3.8,3.1,90691,37.7,3.18,0.36
29-03-2024,"50,457","37,135",130.6,292,27748.9,1366.69,41.16,33.1,1.95,0.2,24.7,9.1,906812,39906,98554,9055,4589,3197,3.7,3,87592,28.7,2.57,0.13
30-03-2024,"52,246","39,249",415.1,288,33030,3886.29,42.62,34.98,1.92,0.2,29.4,25.9,914266,41255,98648,9104,4732,3228,3.8,3,91495,36.3,3.06,0.36
31-03-2024,"48,268","35,460",405.6,285,33032.7,3920.47,39.37,31.6,1.9,0.2,29.4,26.1,923013,41357,97424,8482,4508,3197,3.7,3,83728,36.4,3.06,0.36
01-04-2024,"53,128","40,423",316.14,294,33837.5,2440.12,43.33,36.03,1.96,0.2,30.2,16.3,581240,40582,99059,8875,4662,3358,3.8,3.2,93551,35.7,3.13,0.23
02-04-2024,"53,486","41,166",432.44,288,34030.2,3510.88,43.63,36.69,1.92,0.2,30.3,23.4,615600,41538,99756,8917,4695,3457,3.8,3.3,94652,36.9,3.15,0.33
03-04-2024,"52,429","41,500",358.72,274,33486.7,3009.39,42.76,36.99,1.83,0.2,29.8,20.1,637341,40926,99557,8460,4774,3431,3.9,3.2,93929,35.9,3.1,0.28
04-04-2024,"53,024","40,647",427.39,282,33434.4,3548.07,43.25,36.23,1.88,0.2,29.8,23.7,654661,40958,99631,8908,4969,3497,4,3.3,93671,36.4,3.1,0.33
05-04-2024,"53,002","40,144",418.46,301,34393.4,3796.27,43.23,35.78,2.01,0.2,30.7,25.3,669786,42033,98175,9088,4733,3399,3.8,3.2,93146,37.6,3.18,0.35
06-04-2024,"53,194","40,929",392.5,290,34354,3419.2,43.39,36.48,1.93,0.2,30.6,22.8,681085,41416,99230,9074,4636,3347,3.8,3.2,94123,37.2,3.18,0.32
07-04-2024,"49,948","36,001",280.8,292,34448.5,2957.36,40.74,32.09,1.95,0.2,30.7,19.7,692654,42978,97984,8694,4603,3151,3.7,3,85949,36.8,3.19,0.27
08-04-2024,"52,341","40,980",405.7,286,33366.5,3296.61,42.69,36.52,1.91,0.2,29.7,22,703159,41813,100015,8810,4629,3350,3.8,3.2,93321,36.1,3.09,0.31
09-04-2024,"52,800","40,868",425.7,288,33946.8,3684.99,43.07,36.42,1.92,0.2,30.3,24.6,716062,42887,100016,8893,4601,3287,3.7,3.1,93668,37,3.14,0.34
10-04-2024,"41,908","33,222",402.2,206,33140.2,3660.15,34.18,29.61,1.37,0.2,29.5,24.4,727839,42492,100307,8997,4602,3375,3.7,3.2,75130,36.1,3.07,0.34
11-04-2024,"52,702","38,435",409.3,293,35501.9,3856.69,42.99,34.26,1.95,0.2,31.6,25.7,735741,42035,98172,9050,4619,3153,3.7,3,91137,38.7,3.29,0.36
12-04-2024,"52,486","39,835",427.8,313,34303.2,3691.25,42.81,35.5,2.09,0.3,30.6,24.6,743003,42293,98636,9103,4610,3198,3.7,3,92321,37.4,3.18,0.34
13-04-2024,"51,475","38,517",376.3,301,34544.9,3593.36,41.99,34.33,2.01,0.2,30.8,24,753546,42662,98876,8881,4365,3050,3.5,2.9,89992,37.5,3.2,0.33
14-04-2024,"48,712","34,991",377.9,279,34899.3,3706.28,39.73,31.19,1.86,0.2,31.1,24.7,762852,42553,98237,8920,4379,3004,3.6,2.8,83703,38,3.23,0.34
15-04-2024,"52,183","40,127",433.5,288,33384.5,3640.76,42.56,35.76,1.92,0.2,29.8,24.3,770277,42700,99540,9081,4435,3244,3.6,3.1,92310,36.4,3.09,0.34
16-04-2024,"51,833","40,580",454.9,301,34237.2,3693.75,42.28,36.17,2.01,0.2,30.5,24.6,779555,42061,99067,9367,4221,3106,3.4,2.9,92413,37.3,3.17,0.34
17-04-2024,"45,412","33,191",321.6,292,34072.8,3291.28,37.04,29.58,1.95,0.2,30.4,21.9,789092,41942,96342,8739,3945,2728,3.2,2.6,78603,36.8,3.15,0.3
18-04-2024,"50,983","38,790",391.8,296,33456.4,3107.55,41.58,34.57,1.97,0.2,29.8,20.7,800671,41812,97565,8649,4108,3080,3.3,2.9,89773,36,3.1,0.29
19-04-2024,"50,841","38,293",391,294,32693,3248.68,41.47,34.13,1.96,0.2,29.1,21.7,811147,41015,96705,8817,4164,3028,3.4,2.9,89134,35.4,3.03,0.3
